ITEM_ID,DESCRIPTION,Group Name,Subclass name,UDA,HC Life Style,HC-Price Range,Unit Retail (Vat Incl),Bal WH Quantity,MD,Sale Price,Range Name,Working type,Remarks,WH_BedSet,WH_Bed,WH_N/S,WH_Dres,WH_Wadrb,Min Set,MY REMARKS
168560702,Lorenzo 32 pair tall Shoe Cabinet - HG Cashmere/Oak,Furniture,Shoe Racks,C,URBAN LOFT,PREMIUM,"1,999",53,,,Lorenzo,Shoe Racks,Shoe Cabinet,0,43,18,0,2,0,
168560730,BP-Slim 18 pair Shoe Cabinet - HG White,Furniture,Shoe Racks,P,URBAN LOFT,ENTRY,549,18,,,BP-Slim,Shoe Racks,Shoe Cabinet,0,0,0,0,0,0,
168560731,BP-Slim 18 pair Shoe Cabinet - Dark Walnut,Furniture,Shoe Racks,P,URBAN LOFT,ENTRY,549,1,,,BP-Slim,Shoe Racks,Shoe Cabinet,0,0,0,0,0,0,
168719297,Elvara 30 Pairs 3 Door Shoe Cabinet - Artisan Oak,Furniture,Shoe Racks,N,URBAN LOFT,PREMIUM,"1,699",-1,,,Elvara,Shoe Racks,Shoe Cabinet,0,0,0,0,0,0,
168719300,Elvara 20 Pairs 2 Door Shoe Cabinet - Artisan Oak,Furniture,Shoe Racks,N,URBAN LOFT,MID,"1,099",20,,,Elvara,Shoe Racks,Shoe Cabinet,0,0,0,0,0,0,
168719303,Elvara 20 Pairs 2 Door Shoe Cabinet - HG White,Furniture,Shoe Racks,N,URBAN LOFT,MID,"1,099",32,,,Elvara,Shoe Racks,Shoe Cabinet,0,0,0,0,0,0,
168719306,Elvara 30 Pairs 3 Door Shoe Cabinet - HG White,Furniture,Shoe Racks,N,URBAN LOFT,PREMIUM,"1,699",24,,,Elvara,Shoe Racks,Shoe Cabinet,0,0,0,0,0,0,
168719312,Genio 40 Pairs 4 Doors Shoe Cabinet - HG White/Anthracite,Furniture,Shoe Racks,N,URBAN LOFT,PREMIUM,"1,999",11,,,Genio,Shoe Racks,Shoe Cabinet,0,0,0,0,34,0,
168992334,Trevor 20 pair Wallmount Shoerack - Walnut/Mirror,Furniture,Shoe Racks,N,URBAN LOFT,PREMIUM,"1,199",1,,,Trevor,Shoe Racks,Shoe Cabinet,0,0,0,0,0,0,
168992337,Trevor 20 pair Wallmount Shoerack - White/Mirror,Furniture,Shoe Racks,N,URBAN LOFT,PREMIUM,"1,199",5,,,Trevor,Shoe Racks,Shoe Cabinet,0,0,0,0,0,0,
169177920,Verto 36 pair Shoe Rack - Beige/Walnut,Furniture,Shoe Racks,N,URBAN LOFT,MID,"1,399",20,,,Verto,Shoe Racks,Shoe Cabinet,0,-2,0,0,75,0,
164291692,Octon bed bench - White/oak,Furniture,Benches & Storage,C,URBAN LOFT,ENTRY,649,2,,,Octon,Bedroom,Bench,0,161,166,71,41,71,
164826414,Anasa bed bench - Oak/beige/brass,Furniture,Benches & Storage,C,HOMESTEAD,PREMIUM,"1,299",5,,,Anasa,Bedroom,Bench,0,144,113,77,29,77,
164959832,Stark Bench - Black/White,Furniture,Benches & Storage,D,URBAN LOFT,ENTRY,649,44,,,Stark,Bedroom,Bench,0,96,215,97,96,96,
165044746,Anders Bench-Green/Black,Furniture,Benches & Storage,C,URBAN LOFT,MID,799,0,,,Anders,Bedroom,Bench,0,255,378,263,37,255,
165082859,Neo Lux Bench - White,Furniture,Benches & Storage,C,MODERN LUXE,PREMIUM,"1,549",30,,,Neo,Bedroom,Bench,0,48,117,28,16,28,
165646844,Dante Bed Bench - Beige/Brown,Furniture,Benches & Storage,D,MODERN LUXE,ENTRY,899,0,,,Dante,Bedroom,Bench,0,0,2,1,0,0,
165748770,Samantha Bench - White Gold,Furniture,Benches & Storage,C,MODERN LUXE,PREMIUM,"1,199",0,,,Samantha,Bedroom,Bench,-1,0,0,0,2,0,
165872713,Swirl Bed Bench - Cream/Gold,Furniture,Benches & Storage,C,MODERN LUXE,MID,"1,299",40,,,Swirl,Bedroom,Bench,0,93,107,38,17,38,
165937021,Maison Bed Bench - Beige/Gold,Furniture,Benches & Storage,C,MODERN LUXE,MID,999,1,,,Maison,Bedroom,Bench,0,52,347,84,17,52,
166917543,Hadley Bed Bench - Walnut/Ivory,Furniture,Benches & Storage,C,URBAN LOFT,MID,999,0,,,Hadley,Bedroom,Bench,0,1,0,0,0,0,
167017016,Spindle Bed Bench - Walnut,Furniture,Benches & Storage,C,HOMESTEAD,MID,999,1,,,Spindle,Bedroom,Bench,0,14,0,1,34,0,
167222641,Nordic French Bench - Dark grey,Furniture,Benches & Storage,C,URBAN LOFT,MID,"1,099",9,,,Nordic,Bedroom,Bench,0,48,0,4,30,0,
167514741,Heather Bed Bench - White/Chrome,Furniture,Benches & Storage,D,MODERN LUXE,PREMIUM,"1,999",1,,,Heather,Bedroom,Bench,0,0,0,0,0,0,
167797836,Mondo bed bench with storage - walnut/warm grey,Furniture,Benches & Storage,C,URBAN LOFT,ENTRY,999,8,,,Mondo,Bedroom,Bench,0,1,0,3,6,0,
167904601,Clifford Bed Bench - Grey,Furniture,Benches & Storage,C,HOMESTEAD,MID,619,107,,,Clifford,Bedroom,Bench,0,35,50,6,123,6,
167998050,BP-Countryside Bed Bench - Beige,Furniture,Benches & Storage,P,URBAN LOFT,ENTRY,679,26,,,BP-Countryside,Bedroom,Bench,0,73,198,94,79,73,
168116387,Zen Bed Bench - Grey/Walnut,Furniture,Benches & Storage,C,URBAN LOFT,ENTRY,699,16,,,Zen,Bedroom,Bench,0,89,87,66,44,66,
168116519,Tribeca Bed Bench - Grey/Walnut,Furniture,Benches & Storage,C,URBAN LOFT,MID,999,0,,,Tribeca,Bedroom,Bench,0,6,14,0,20,0,
168390170,Solena Bed Bench - Taupe,Furniture,Benches & Storage,D,MODERN LUXE,MID,"1,499",2,,,Solena,Bedroom,Bench,0,0,15,1,3,0,
168454711,Raqiya Bed Bench - Ivory,Furniture,Benches & Storage,C,MODERN LUXE,PREMIUM,"1,799",2,,,Raqiya,Bedroom,Bench,0,1,3,10,0,1,
168454868,Dahab Bed Bench - Taupe/Dark Walnut,Furniture,Benches & Storage,C,MODERN LUXE,PREMIUM,"1,299",5,,,Dahab,Bedroom,Bench,0,0,2,3,0,0,
168465231,Fanous Bed Bench with Storage - Brown,Furniture,Benches & Storage,C,MODERN LUXE,ENTRY,"1,199",0,,,Fanous,Bedroom,Bench,0,0,1,0,34,0,
168807087,Anders Bench - Beige/Black,Furniture,Benches & Storage,C,URBAN LOFT,MID,799,11,,,Anders,Bedroom,Bench,0,255,378,263,37,255,
168899507,Somerton Bed Bench - Beige,Furniture,Benches & Storage,C,URBAN LOFT,PREMIUM,"1,099",32,,,Somerton,Bedroom,Bench,0,14,87,17,1,14,
169321892,Daventry Bed Bench with Storage -Beige/Gold,Furniture,Benches & Storage,N,MODERN LUXE,ENTRY,899,22,,,Daventry,Bedroom,Bench,0,61,128,56,28,56,
169334103,Sora Bed Bench - Beige/Taupe,Furniture,Benches & Storage,N,URBAN LOFT,ENTRY,699,12,,,Sora,Bedroom,Bench,0,46,152,67,29,46,
159617194,Electronic Finger Print Safe (S)-Black,Furniture,Safe,D,URBAN LOFT,MID,549,0,80%,109,Electronic,Cash and Carry,,0,0,0,0,0,0,
163463568,BP - Mini Jewelry Safe-Black,Furniture,Safe,P,URBAN LOFT,ENTRY,119,90,,,BP - Mini,Cash and Carry,,0,0,0,0,0,0,
163463569,Bissa Jewelry Safe-White,Furniture,Safe,C,URBAN LOFT,MID,499,0,,,Bissa,Cash and Carry,,0,0,0,0,0,0,
163463570,Nilan Jewelry Finger Print Safe- White,Furniture,Safe,C,URBAN LOFT,MID,699,1,,,Nilan,Cash and Carry,,0,0,0,0,0,0,
163463572,Rudh FireShield Safe - Black,Furniture,Safe,C,URBAN LOFT,PREMIUM,"1,199",0,,,Rudh,Cash and Carry,,0,0,0,0,0,0,
163463573,Rudh FireShield Safe with Adjustable Self and Drawer 75cm- Black,Furniture,Safe,C,URBAN LOFT,PREMIUM,"2,299",3,,,Rudh,Cash and Carry,,0,0,0,0,0,0,
163971594,Kenny Jewlery Manual (S)-Black,Furniture,Safe,C,URBAN LOFT,ENTRY,269,0,,,Kenny,Cash and Carry,,0,0,0,0,0,0,
163971595,Neeth Safe (S)-Blk,Furniture,Safe,C,URBAN LOFT,ENTRY,219,17,,,Neeth,Cash and Carry,,0,0,0,0,0,0,
163971596,Kenny Jewlery Digital Safe (S) W/ Led-Blk,Furniture,Safe,C,URBAN LOFT,ENTRY,289,0,,,Kenny,Cash and Carry,,0,0,0,0,0,0,
163971597,Biometric Finger Print Safe New (S)-Black,Furniture,Safe,C,URBAN LOFT,ENTRY,599,0,,,Biometric,Cash and Carry,,0,0,0,0,0,0,
163971598,Kenny Jewlery Finger Opening (S)-Black,Furniture,Safe,C,URBAN LOFT,ENTRY,479,0,,,Kenny,Cash and Carry,,0,0,0,0,0,0,
163971599,Kenny Jewlery Digital Safe (M) W/ Led Light-Blk,Furniture,Safe,C,URBAN LOFT,ENTRY,539,0,,,Kenny,Cash and Carry,,0,0,0,0,0,0,
163971600,Biometric Finger Print Safe New (M)-Black,Furniture,Safe,C,URBAN LOFT,ENTRY,799,0,,,Biometric,Cash and Carry,,0,0,0,0,0,0,
163971601,Kenny Jewlery Finger Opening (M)-Black,Furniture,Safe,C,URBAN LOFT,ENTRY,629,0,,,Kenny,Cash and Carry,,0,0,0,0,0,0,
163971602,Jewellery Finger Print Safe New (Large)-Brown,Furniture,Safe,C,URBAN LOFT,PREMIUM,"1,999",0,,,Jewellery,Cash and Carry,,0,0,0,0,0,0,
165083290,Rudh FireShield Safe with 2 Adjustable Shelves and Drawer 92H-Black,Furniture,Safe,C,URBAN LOFT,PREMIUM,"3,299",12,,,Rudh,Cash and Carry,,0,0,0,0,0,0,
165877307,Laptop/Hotel Biometric Finger Print Safe - Black,Furniture,Safe,C,URBAN LOFT,ENTRY,699,0,,,Laptop/Hotel,Cash and Carry,,0,0,0,0,0,0,
166133983,Neeth Biometric Finger Print Safe - Black,Furniture,Safe,C,URBAN LOFT,ENTRY,749,12,,,Neeth,Cash and Carry,,0,0,0,0,0,0,
167326636,Kenny Jewlery Digital Safe (S) - White (OE),Furniture,Safe,C,URBAN LOFT,ENTRY,299,3,,,Kenny,Cash and Carry,,0,0,0,0,0,0,
147008592,Betrib 6 Drawers Drssr W/Mirr-HG White,Furniture,Vanity,D,URBAN LOFT,MID,"2,199",0,,,Betrib,Bedroom,Dresser,0,1,0,0,0,0,
152978948,Frost Drssr/Mirr-HG White,Furniture,Vanity,D,AIS,MID,"2,199",1,,,Frost,Bedroom,Dresser,0,1,1,1,0,1,
154401934,Elements 6 Drwr Drssr-Wenge/Natural,Furniture,Vanity,E,URBAN LOFT,ENTRY,"1,299",0,,,E-Elements,Bedroom,Dresser,0,0,0,0,0,0,
155115038,Cora Dresser W/Mirror-HG Bge/ Caramel Oak,Furniture,Vanity,D,HOMESTEAD,PREMIUM,"1,399",1,,,Cora,Bedroom,Dresser,0,1,2,1,0,1,
156115577,Octavio Dresser W/Mirror-HG White/Walnut,Furniture,Vanity,D,URBAN LOFT,PREMIUM,"1,399",1,,,Octavio,Bedroom,Dresser,0,1,0,1,0,0,
156148500,Focus Project Drssr W/Mirr-Wge,Furniture,Vanity,D,URBAN LOFT,MID,"1,999",,,,Focus,Bedroom,Dresser,0,0,0,0,0,0,
156465484,Columbia Double Dresser-HG Cream/Grey Oak,Furniture,Vanity,D,URBAN LOFT,ENTRY,999,1,,,Columbia,Bedroom,Dresser,0,1,0,1,0,0,
157892164,Aubrey 6 Drwr Dresser-HG L.Grey/Red,Furniture,Vanity,D,URBAN LOFT,MID,499,,,,Aubrey,Bedroom,Dresser,0,0,0,0,0,0,
157976809,Kingsley Dresser W/Mirror-Perl Cream/Brn,Furniture,Vanity,D,HOMESTEAD,PREMIUM,"5,499",0,80%,1099,Kingsley,Bedroom,Dresser,0,0,7,0,0,0,
158261546,Benetton Dressr-HG Cream/HG Ebony,Furniture,Vanity,D,MODERN LUXE,PREMIUM,"2,299",0,,,Benetton,Bedroom,Dresser,0,0,0,0,0,0,
158303008,Next 6Drwr Dresser-HG Wht/HG Pearl Grey,Furniture,Vanity,D,URBAN LOFT,MID,"2,199",3,40%,1319,Next,Bedroom,Dresser,0,4,0,3,4,0,
158330217,Copenhagen 6 Drwr Dresser-Off White/Wlnt,Furniture,Vanity,D,URBAN LOFT,ENTRY,"1,699",0,,,Copenhagen,Bedroom,Dresser,0,0,0,0,0,0,
158330239,Bianca Dressing Table W/Mirror-HG Pearl Cream/Cream Oak,Furniture,Vanity,D,MODERN LUXE,MID,"1,499",0,,,Bianca,Bedroom,Dresser,0,0,0,0,0,0,
158380770,Oceanic Floor Cupboard - White,Furniture,Vanity,D,URBAN LOFT,MID,299,,,,Oceanic,Bedroom,,0,0,0,0,0,0,
158510938,Arabesque Dressing Table-HG White/Light Blue,Furniture,Vanity,D,MODERN LUXE,PREMIUM,"1,999",,,,Arabesque,Bedroom,Dresser,0,0,0,0,0,0,
158510984,Petra 8Drwr Dresser-HG White/Concrete,Furniture,Vanity,C,URBAN LOFT,ENTRY,"1,899",78,,,Petra,Bedroom,Dresser,0,41,122,105,141,41,
158515542,Lyra 8Drw Dresser-Oak,Furniture,Vanity,C,HOMESTEAD,PREMIUM,"2,499",83,,,Lyra,Bedroom,Dresser,0,4,9,83,0,4,
158602464,Dublin 4 Drwr Dresser-HG White/Grey Oak,Furniture,Vanity,E,URBAN LOFT,ENTRY,"1,499",1,,,E-Dublin,Bedroom,Dresser,13,0,4,1,33,13,
158726679,Petra 4Drwr Dresser-HG White/Concrete,Furniture,Vanity,C,URBAN LOFT,ENTRY,"1,199",27,,,Petra,Bedroom,Dresser,0,41,122,105,141,41,
159671602,Crescent 6 Drwr Dresser -HG White/L.Oak,Furniture,Vanity,D,URBAN LOFT,ENTRY,"3,299",1,,,Crescent,Bedroom,Dresser,0,0,0,1,0,0,
159675686,Adele 7 Drwr Dresser-Light Cream-Gold,Furniture,Vanity,D,MODERN LUXE,PREMIUM,"3,999",12,,,Adele,Bedroom,Dresser,0,0,0,12,14,0,
159831083,Optec 3 Drwr Dresser-Oak,Furniture,Vanity,E,URBAN LOFT,ENTRY,699,1,,,E-Optec,Bedroom,Dresser,0,0,0,1,3,0,
160697751,Bellezza 7 Drawer & 1 Door Dressing Table,Furniture,Vanity,D,MODERN LUXE,PREMIUM,"4,899",0,,,Bellezza,Bedroom,Dresser,0,0,0,0,0,0,
161508370,BP-Medley 6 drawer Dresser - Summer Oak,Furniture,Vanity,P,URBAN LOFT,ENTRY,799,30,,,BP-Medley,Bedroom,Dresser,0,604,203,128,183,128,
161608648,Colton 3 drawer Dresser - Waton Oak,Furniture,Vanity,K,URBAN LOFT,ENTRY,799,27,,,Colton,Bedroom,Dresser,0,145,405,167,223,145,
161839027,Trio New 6 Drwr Dresser-Dark Brown,Furniture,Vanity,D,HOMESTEAD,ENTRY,"1,899",0,,,Trio,Bedroom,Dresser,0,0,0,0,2,0,
162053558,Warner Dresser with Mirror -Beige/Caramel Walnut,Furniture,Vanity,C,URBAN LOFT,MID,"1,999",0,,,Warner,Bedroom,Dresser,0,75,32,0,158,0,
162163598,Octon vanity storage unit - White/oak,Furniture,Vanity,C,URBAN LOFT,ENTRY,"1,299",16,,,Octon,Bedroom,,0,161,166,71,41,71,
162163605,Octon 6 drawer dresser - White/oak,Furniture,Vanity,C,URBAN LOFT,ENTRY,999,31,,,Octon,Bedroom,Dresser,0,161,166,71,41,71,
162462734,Solace 6 drawer dresser with Mirror- White/Black,Furniture,Vanity,C,URBAN LOFT,MID,"2,499",16,,,Solace,Bedroom,Dresser,0,13,52,25,31,13,
162462738,Solace 3 drawer dresser W/Mirror- White/Black,Furniture,Vanity,C,URBAN LOFT,MID,"1,799",9,,,Solace,Bedroom,Dresser,0,13,52,25,31,13,
162645662,Nazario Dresser with Mirror - Grey Oak,Furniture,Vanity,K,URBAN LOFT,ENTRY,"1,199",146,,,Nazario,Bedroom,Dresser,0,313,1228,251,415,251,
162660491,Ripple Dresser - Light Taupe/Muted Gold,Furniture,Vanity,D,MODERN LUXE,MID,"2,699",0,80%,539,Ripple,Bedroom,Dresser,0,0,0,0,8,0,
162674271,Neptune dressing table with mirror - Natural Oak,Furniture,Vanity,E,URBAN LOFT,ENTRY,"1,099",0,,,E-Neptune,Bedroom,Dresser,0,0,1,0,0,0,
162752311,Jamie 6 Drawer Dresser - Oak/white,Furniture,Vanity,E,URBAN LOFT,ENTRY,"1,399",19,,,E-Jamie,Bedroom,Dresser,0,21,11,89,512,11,
162776700,Anri Dresser - Foggy Grey,Furniture,Vanity,D,MODERN LUXE,ENTRY,"1,699",0,,,Anri,Bedroom,Dresser,0,0,0,0,3,0,
162790811,Colton 6 drawer dresser - Waton Oak,Furniture,Vanity,K,URBAN LOFT,ENTRY,"1,199",140,,,Colton,Bedroom,Dresser,0,145,405,167,223,145,
162820013,Chevron 3 drawer Dresser - Sonama Oak/Light Oak,Furniture,Vanity,E,URBAN LOFT,ENTRY,999,19,,,E-Chevron,Bedroom,Dresser,0,23,396,65,208,23,
162820018,Chevron 6 drawer Dresser - Sonama Oak/Light Oak,Furniture,Vanity,E,URBAN LOFT,ENTRY,"1,599",46,,,E-Chevron,Bedroom,Dresser,0,23,396,65,208,23,
162857039,Cory Dresser W/Mirror - White Wash,Furniture,Vanity,K,URBAN LOFT,ENTRY,"1,299",114,,,Cory,Bedroom,Dresser,0,108,363,132,238,108,
162857061,Studio Dresser W/Mirror - Light Teak,Furniture,Vanity,E,URBAN LOFT,ENTRY,949,0,,,E-Studio,Bedroom,Dresser,0,0,0,0,0,0,
163092159,Gerald 7 Drawer Dresser-Greige/Black,Furniture,Vanity,D,URBAN LOFT,MID,"2,499",0,80%,499,Gerald,Bedroom,Dresser,0,0,4,0,0,0,
163177982,Maverick 6 drawer Dresser - Whitewash/Oak,Furniture,Vanity,D,URBAN LOFT,ENTRY,"1,299",0,,,Maverick,Bedroom,Dresser,0,0,1,0,0,0,
163483518,Stefan Dresser with Mirror - Cream/Gold,Furniture,Vanity,D,MODERN LUXE,MID,"2,899",12,,,Stefan,Bedroom,Dresser,0,15,31,12,2,12,
163649791,Steve 6 drawer dresser - HG grey/White/Black,Furniture,Vanity,D,URBAN LOFT,MID,"3,199",0,,,Steve,Bedroom,Dresser,0,0,0,0,0,0,
163683285,BP-Verona 6 drawer dresser with mirror - HG white,Furniture,Vanity,P,URBAN LOFT,MID,"1,999",72,,,BP-Verona,Bedroom,Dresser,0,170,131,72,40,72,
163814714,Torya Wooden Dresser - Oak/Beige/Gold,Furniture,Vanity,D,MODERN LUXE,MID,"1,649",1,,,Torya,Bedroom,Dresser,0,1,1,1,5,1,
163957444,Bari 4 Drawer & 1 door Dresser with Mirror - Concrete/Withered Oak,Furniture,Vanity,D,URBAN LOFT,ENTRY,"1,699",0,,,Bari,Bedroom,Dresser,0,0,0,0,0,0,
164067399,Hannah 6 drawer dresser with Mirror - HG White/silver,Furniture,Vanity,D,MODERN LUXE,MID,"2,599",0,80%,519,Hannah,Bedroom,Dresser,0,1,1,0,0,0,
164291701,Octon 3 drawer dresser - White/oak,Furniture,Vanity,C,URBAN LOFT,ENTRY,729,40,,,Octon,Bedroom,Dresser,0,161,166,71,41,71,
164320417,Kourtney 6 drawer dresser with mirror - Sea salt/Gold/Marble,Furniture,Vanity,D,MODERN LUXE,PREMIUM,"4,999",0,,,Kourtney,Bedroom,Dresser,0,0,4,0,1,0,
164374399,Aurum Dresser with Mirror - HG Cream/Gold/Mirror,Furniture,Vanity,D,MODERN LUXE,MID,"1,799",1,,,Aurum,Bedroom,Dresser,0,2,0,5,1,0,
164398824,BP-Medley 6 drawer Dresser - Dark Walnut,Furniture,Vanity,P,URBAN LOFT,ENTRY,799,32,,,BP-Medley,Bedroom,Dresser,0,604,203,128,183,128,
164466395,Dante Dresser with Mirror - Beige/Brown,Furniture,Vanity,D,MODERN LUXE,ENTRY,"1,499",1,70%,449,Dante,Bedroom,Dresser,0,0,2,1,0,0,
164479578,Jamie 3 Drawer dresser - Grey/Oak,Furniture,Vanity,E,URBAN LOFT,ENTRY,949,28,,,E-Jamie,Bedroom,Dresser,0,21,11,89,512,11,
164479588,Jamie 6 Drawer Dresser - Grey/Oak,Furniture,Vanity,E,URBAN LOFT,ENTRY,"1,399",42,30%,979,E-Jamie,Bedroom,Dresser,0,21,11,89,512,11,
164501874,Cosy 8- drawers Dresser with Mirror & Stool - White Oak,Furniture,Vanity,D,URBAN LOFT,MID,"3,199",0,,,Cosy,Bedroom,Dresser,0,0,0,0,0,0,
164619136,Nazario 3 drawer Dresser with Mirror - Grey Oak,Furniture,Vanity,K,URBAN LOFT,ENTRY,899,105,,,Nazario,Bedroom,Dresser,0,313,1228,251,415,251,
164826401,Anasa 6 drawer dresser with mirror - Oak/Brass,Furniture,Vanity,K,HOMESTEAD,PREMIUM,"3,499",77,,,Anasa,Bedroom,Dresser,0,144,113,77,29,77,
164922429,Hugo 4 drawer & 1 door Dresser with Mirror - White/oak,Furniture,Vanity,E,URBAN LOFT,ENTRY,"1,199",3,,,E-Hugo,Bedroom,Dresser,0,1,14,3,0,1,
164943849,Neo Lux 6-drawer Dresser with Mirror- HG White/Gold,Furniture,Vanity,C,MODERN LUXE,PREMIUM,"4,299",28,,,Neo,Bedroom,Dresser,0,48,117,28,16,28,
164959829,Stark 6- Drawers Dresser With Mirror - White,Furniture,Vanity,D,URBAN LOFT,ENTRY,"1,799",97,,,Stark,Bedroom,Dresser,0,96,215,97,96,96,
165044741,Anders 6 Drawer Dresser with Mirror - Oak/Black/Glass,Furniture,Vanity,K,URBAN LOFT,MID,"1,999",263,,,Anders,Bedroom,Dresser,0,255,378,263,37,255,
165045541,Nova 6 drawers Dresser with Mirror-Grey Oak/White,Furniture,Vanity,E,URBAN LOFT,ENTRY,"1,499",1,,,E-Nova,Bedroom,Dresser,0,3,0,1,1,0,
165463802,Westmood Double Dresser 6 Drawer-Beige/White,Furniture,Vanity,D,MODERN LUXE,ENTRY,"1,599",1,,,Westmood,Bedroom,Dresser,0,0,0,1,0,0,
165505038,Chevvy 6 Drawer Dresser with Mirror - Oak,Furniture,Vanity,E,URBAN LOFT,ENTRY,"1,399",3,30%,979,E-Chevvy,Bedroom,Dresser,0,12,54,3,37,3,
165555901,Nebulous 6 Drawer Dresser with Mirror - Oak,Furniture,Vanity,D,URBAN LOFT,PREMIUM,"3,599",17,80%,719,Nebulous,Bedroom,Dresser,0,85,75,44,-1,44,
165634605,Elmar Dresser with Mirror - Light Oak,Furniture,Vanity,D,HOMESTEAD,ENTRY,"1,499",0,80%,299,Elmar,Bedroom,Dresser,0,0,0,0,0,0,
165636354,Mono Dresser With Mirror - Black/White,Furniture,Vanity,D,URBAN LOFT,MID,"2,599",0,,,Mono,Bedroom,Dresser,0,0,0,0,0,0,
165636401,Charcoal 6 Drawer Dresser With Mirror - Black/White,Furniture,Vanity,D,URBAN LOFT,ENTRY,"1,599",0,,,Charcoal,Bedroom,Dresser,0,11,0,0,0,0,
165636508,Clifford 6 Drawer Dresser with mirror - Grey,Furniture,Vanity,C,HOMESTEAD,MID,"2,599",6,,,Clifford,Bedroom,Dresser,0,35,50,6,123,6,
165645812,Aurum Dresser with Mirror - HG Cream/Gold/Mirror,Furniture,Vanity,D,MODERN LUXE,MID,"1,799",4,70%,539,Aurum,Bedroom,Dresser,0,2,0,5,1,0,
165645843,Indus Dresser with Mirror - Grey/Oak/Black,Furniture,Vanity,E,URBAN LOFT,ENTRY,"1,399",0,,,E-Indus,Bedroom,Dresser,0,0,0,0,0,0,
165646863,Dante Dresser with Mirror - Beige/Brown,Furniture,Vanity,D,MODERN LUXE,ENTRY,999,0,,,Dante,Bedroom,Dresser,0,0,2,1,0,0,
165670732,Shaden 6 drawer Dresser with Mirror - Dark Brown/Travertine,Furniture,Vanity,D,URBAN LOFT,PREMIUM,"4,999",1,,,Shaden,Bedroom,Dresser,0,0,0,1,0,0,
165748708,May 3 Drawer Dresser - Oak/Black,Furniture,Vanity,E,URBAN LOFT,ENTRY,749,13,,,E-May,Bedroom,Dresser,0,62,0,13,9,0,
165872191,BP-Medley 6 drawer Dresser - White Wash,Furniture,Vanity,P,URBAN LOFT,ENTRY,799,66,,,BP-Medley,Bedroom,Dresser,0,604,203,128,183,128,
165872695,Swirl 6 Drawer Dresser With Mirror - Off White / Gold,Furniture,Vanity,K,MODERN LUXE,MID,"3,999",38,,,Swirl,Bedroom,Dresser,0,93,107,38,17,38,
165872727,Noura 6 Drawer Dresser With Mirror - Grey/Oak/Brushed Gold,Furniture,Vanity,D,MODERN LUXE,ENTRY,"2,499",1,70%,749,Noura,Bedroom,Dresser,0,1,0,1,0,0,
165884921,Ralph Dresser with Mirror - Black/Ebony/gold,Furniture,Vanity,D,MODERN LUXE,MID,"3,099",2,,,Ralph,Bedroom,Dresser,0,5,0,2,0,0,
165895606,Nordic French Dressing Table with Mirror - Grey,Furniture,Vanity,C,URBAN LOFT,MID,"2,999",4,,,Nordic,Bedroom,Dresser,0,48,0,4,30,0,
165911643,Palma 3 Drawer Dresser - HG White/Beige,Furniture,Vanity,D,URBAN LOFT,MID,"1,249",1,80%,249,Palma,Bedroom,Dresser,0,1,1,1,0,1,
165924937,Artisan 3 Drawer Dresser With Mirror - Black / Natural,Furniture,Vanity,E,URBAN LOFT,PREMIUM,"3,499",1,,,E-Artisan,Bedroom,Dresser,0,0,0,1,0,0,
165937003,Maison 6 Drawer Dresser With Mirror - Beige/Gold,Furniture,Vanity,K,MODERN LUXE,MID,"3,499",78,,,Maison,Bedroom,Dresser,0,52,347,84,17,52,
165947952,Chantelle 6 Drawer Dresser With Mirror - Off White / Gold,Furniture,Vanity,D,MODERN LUXE,ENTRY,"2,499",0,,,Chantelle,Bedroom,Dresser,0,0,0,0,1,0,
165949301,Elegance Dressing Table - Walnut / Gold,Furniture,Vanity,D,MODERN LUXE,PREMIUM,"3,299",0,,,Elegance,Bedroom,Dresser,0,0,0,0,0,0,
165998843,Tribeca 6 Drawer Dresser With Mirror - Walnut/Black/Mirror,Furniture,Vanity,C,URBAN LOFT,MID,"2,299",0,,,Tribeca,Bedroom,Dresser,0,6,14,0,20,0,
166041621,Melissa 4 Drawer/2 Door Dresser With Mirror - Walnut/Ivory,Furniture,Vanity,K,URBAN LOFT,MID,"4,299",71,,,Melissa,Bedroom,Dresser,0,-1,241,71,5,0,
166059152,Sheffield 6 Drawer Dresser With Mirror - White / Nickel,Furniture,Vanity,D,HOMESTEAD,ENTRY,"2,299",0,80%,459,Sheffield,Bedroom,Dresser,0,0,0,0,3,0,
166330418,Vista 6 Drawer Dresser With Mirror - White oak/Mirror/Chrome,Furniture,Vanity,D,MODERN LUXE,ENTRY,"2,499",0,70%,749,Vista,Bedroom,Dresser,0,29,0,0,0,0,
166578181,Bianco Dresser Mirror - Mirror/Champagne,Furniture,Vanity,E,URBAN LOFT,ENTRY,449,4,,,E-Bianco,Bedroom,Dresser,0,8,18,14,0,8,
166578183,Bianco Dresser - White,Furniture,Vanity,E,URBAN LOFT,ENTRY,"1,199",10,,,E-Bianco,Bedroom,Dresser,0,8,18,14,0,8,
166645307,Somerton 6 Drawer Dresser with Mirror - Walnut,Furniture,Vanity,C,URBAN LOFT,PREMIUM,"4,299",17,,,Somerton,Bedroom,Dresser,0,14,87,17,1,14,
166706856,Rubik Dresser with Mirror - Oak/Black,Furniture,Vanity,C,URBAN LOFT,MID,"2,499",61,,,Rubik,Bedroom,Dresser,0,-1,191,61,28,0,
